Date,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,diurnal_dma_a,diurnal_dma_b,diurnal_dma_c,diurnal_dma_d,diurnal_dma_e,diurnal_dma_f,diurnal_dma_g,diurnal_dma_h,diurnal_dma_i,diurnal_dma_j,AIR_TEMP,AIR_HUMIDITY
2021-07-03 03:00:00,5.54,9.39,2.64,20.82,54.77,5.14,14.55,11.1,17.52,21.19,6.332658789565992,7.673110135003193,2.698823529411765,23.134109997243197,53.22461067896576,6.206917804918833,15.929240035368386,11.360480449233105,17.269434249340986,21.21179699092905,23.4,51.0
2021-07-03 04:00:00,7.43,9.61,2.97,25.0,55.59,5.5,14.21,10.39,15.36,20.34,6.121192430866921,7.655381710991749,2.741470588235294,23.80135485952589,53.56165289594791,6.294788736128438,16.280239241488754,11.567061130579773,16.86111860540002,20.860465884749157,22.9,53.0
2021-07-03 05:00:00,6.97,9.393334945703206,4.2,28.31,59.37,4.18,18.97,11.64,14.77,19.65,6.431063238599767,7.923867735255793,3.2166176470588232,25.503469877767586,56.11116259598185,6.260910605944943,17.849495565938497,12.470027054501369,16.897519820355978,21.060848306572353,22.3,55.0
2021-07-03 06:00:00,7.89,12.69,6.88,30.43,70.92,7.15,23.33,15.54,15.98,24.46,7.420902696868158,8.73658474447965,4.114705882352942,28.78523595247625,64.21756478444551,7.177772748497763,20.719118275200767,14.870981892197417,17.39088644319087,23.102721519557175,21.9,57.0
2021-07-03 07:00:00,11.93,12.199415288633503,7.73,38.54,85.95,6.6,26.91,20.01,17.8,26.83,8.730124154034328,10.073643301288072,5.15422879608801,35.620931500122936,79.83295087854397,9.00004881653085,25.69590017882919,19.87535966715419,18.592129490227165,25.9402196877501,22.7,54.0
2021-07-03 08:00:00,12.26,13.855759883391784,9.52,42.11,99.57,10.07,31.54,24.93,18.82,30.13,9.802066574840746,11.187832963774028,6.07178899804225,41.9874007890077,94.99287597645527,9.876814977880063,31.440747624121922,25.297681216322157,19.301526252831255,27.96054287766336,24.5,50.0
2021-07-03 09:00:00,10.39,14.072447396921703,8.82,47.1,102.26,7.28,33.82,28.01,18.1,28.25,10.049989758736931,11.561138284162578,6.192531569835124,43.6833927335617,101.09190671692312,10.055057812254873,33.930912259775425,28.08157444051407,19.340835555423656,28.286723609531464,26.2,45.0
2021-07-03 10:00:00,10.03,12.432089811632649,7.31,40.94,94.62,8.19,30.52,26.79,19.53,29.37,9.91936696098326,11.046729299894807,5.880867848729924,42.07695667962718,97.96785090951481,9.692575733932086,32.471751018794116,27.341529522430363,19.203647202694043,27.977902684130243,27.5,42.0
2021-07-03 11:00:00,10.63,12.572998099762131,7.45,42.47,90.32,7.13,27.96,25.12,18.53,28.88,9.553758100119662,10.72832328095282,5.711963509411025,40.19608341720667,92.13542060178008,9.470526907603425,30.090684330542455,25.317064933278033,19.518501541414366,27.807962014308345,25.8,58.708843922043066
2021-07-03 12:00:00,9.39,13.33,7.51,35.83,89.06,7.07,25.95,23.6,17.63,26.29,9.142131094611054,10.601806874662861,5.443260741603751,39.00674162593233,89.78121686279448,9.18477358408327,28.795163181615845,24.534391827661853,19.23319666362298,27.15890991947224,25.5,57.0
2021-07-03 13:00:00,9.05,13.12,5.17,37.93,87.48,6.76,26.54,23.19,16.79,25.46,9.124812236122581,10.399260455440395,5.158200574821458,38.90504687897165,88.64637628867871,9.177340809661558,28.407361509737434,23.973740860165602,19.016338775569093,26.384856675120417,25.6,63.0
2021-07-03 14:00:00,10.4,12.55,4.72,35.73002020845233,81.89,6.16,24.49,22.35,17.05,23.62,9.07809982013407,10.187454306216955,4.95264705882353,37.10585097605611,83.89120979549067,8.728615685184252,27.0539058775611,22.560516827058677,18.392773362275612,25.284843776314116,25.9,61.0
2021-07-03 15:00:00,9.5,12.48,5.17,38.56,79.4,4.78,24.06,20.1,15.34,23.79,8.692292149863764,10.015142267079899,4.808529411764706,35.76499991606065,80.34395894329852,8.37673588677724,25.816806651899817,21.474193663109496,17.855966729361885,24.80754810215275,26.2,55.0
2021-07-03 16:00:00,8.76,13.22,5.81,39.05,79.35,5.02,22.94,20.59,14.75,22.8,8.197000405696638,10.149611198300727,4.890735294117647,35.25373856105038,79.75324616053774,8.33524139986852,25.635896682791063,21.119647190787536,17.7736412721107,24.643355919861122,26.1,56.0
2021-07-03 17:00:00,9.615589998460857,13.79,7.24,36.66,83.14,6.87,24.11,20.23,15.52,24.88,8.18085530136166,10.52024002333555,5.145441176470588,35.71210789660129,80.91420566502816,8.521980742874906,26.414882255091555,21.537237653822476,17.524782653177837,24.864097862783957,26.4,57.0
2021-07-03 18:00:00,10.56,14.67,8.71,40.91,85.49,6.74,26.98,21.5,16.62,26.88,8.325500506384046,11.04372990414334,5.486937232534236,37.42449072283661,82.9275480025467,8.834402305131803,27.51617306160553,21.760362560440743,17.491103810848244,25.18890309161684,26.4,58.0
2021-07-03 19:00:00,10.85,17.1,9.28,42.08,90.68,7.22,28.06,20.93,16.78,26.88,8.923197905631113,11.36125325821125,5.783823529411765,38.538436724559816,84.98053840664355,8.692514578139978,28.362968201664746,21.705512940387685,17.526384453901798,25.461185236888713,26.4,59.0
2021-07-03 20:00:00,12.22,15.98,8.83,41.1,87.94,6.48,27.31,20.29,16.59,26.54,9.130206518745908,10.91694412062862,5.561911764705882,37.726843110918885,84.12597696804741,8.646242041924346,27.832913257477237,21.348240865845327,17.150975625155628,24.71366780989366,26.1,60.0
2021-07-03 21:00:00,9.63,12.86,7.97,35.89,80.67,5.03,25.71,19.03,16.31,25.33,8.152512585498387,9.83373752129885,4.841176470588235,33.535498725782524,77.78166159151165,8.15311564979838,25.432517363647687,19.48371996462238,16.796376522631846,23.56174999906486,26.0,60.0
2021-07-03 22:00:00,8.88,10.64,6.13,31.86,75.57,5.24,23.24,16.55,16.67,23.15,7.394922860535303,9.002500830080306,4.12764705882353,30.273260097197408,71.65992281304489,7.409000413249551,23.125201937133955,17.5416371885532,16.762320786369486,22.682843839833037,26.0,59.0
2021-07-03 23:00:00,9.45,9.95,6.11,29.39,73.06,5.88,21.79,15.88,16.6,22.78,6.90474890558291,8.604417137266188,3.9660294117647057,28.583356629454997,68.46498019167973,7.381619849019053,22.198371117433833,16.66845877802034,16.999900470745793,22.56697443072846,26.0,56.0
2021-07-04 00:00:00,9.49,9.14,5.13,26.33,65.18,5.26,20.27,14.11,15.3,20.79,6.43268719899799,8.167932739504352,3.3847058823529412,26.362612362713865,62.4182933670867,7.081898991538802,19.97400185735873,14.881630029933191,16.212493566122674,21.23868537028672,25.6,59.0
2021-07-04 01:00:00,7.55,8.41,4.41,23.97,58.7,5.01,18.61,12.16,14.69,19.91,5.931932837115319,7.723682639225592,3.0661764705882355,24.68206665227569,57.2453579087129,6.891433867641697,18.091585861272957,13.223373710899434,15.986778636719592,20.516604074937426,25.6,56.0
2021-07-04 02:00:00,5.01,8.73,4.33,24.74,55.74,4.97,16.46,11.932364661009707,14.84,19.82,5.81063375352977,7.653597946376014,2.973030303030303,24.064385184666733,54.38144705188275,6.566170493197005,16.460068880878396,12.102291258368634,15.880510161849429,20.229205897380858,25.1,60.0
2021-07-04 03:00:00,6.41,9.05,3.9,21.49,54.87,4.63,15.03,11.364827418926502,16.32,20.51,5.712996489327021,7.56612555265875,2.854264705882353,23.847146152945776,53.511680264157334,6.451287915726757,16.060268578847836,11.633565192600424,16.417481755353933,20.906805132421056,24.3,63.0
2021-07-04 04:00:00,5.36,8.93,3.43,21.3,54.22,4.58,15.73,11.286776515075958,13.83,18.11,5.694299050761473,7.572978467415313,2.864264705882353,24.15980580295141,53.48158100833934,6.469344108383276,16.310275184545986,11.618981292047488,15.948937596478386,20.28266043915205,23.3,67.0
2021-07-04 05:00:00,5.67,9.18,4.1,25.46,56.66,4.84,17.83,12.166218344083207,14.05,19.15,6.058756229244389,7.819135785930861,3.286922623859955,25.23440944915217,55.42587400703047,6.499981237203298,17.814475945255577,12.213119038111854,15.989265686184115,20.38244112341009,20.9,84.0
2021-07-04 06:00:00,7.0,9.79,5.07,27.44,62.59,5.19,19.76,13.746406783431354,14.73,21.0,7.051520482030743,8.569026656876117,3.9688235294117646,27.50985265989406,60.99994624234793,6.89877100645837,20.0663077451384,13.716021289007259,16.19940887280046,21.69457562889385,20.2,84.0
2021-07-04 07:00:00,8.81,9.48,5.12,30.34,71.72,5.35,21.36,17.152802960978562,15.47,22.77,8.08677111117775,9.554677866679503,4.751649697952618,33.09273937336361,72.97816545842004,7.773850027626774,23.481235417847692,17.08674588049446,17.15804120852448,23.773182222643115,20.9,75.0
2021-07-04 08:00:00,8.43,10.68,5.96,36.81,84.0,8.34,25.41,27.13,16.99,25.56,9.333365774220185,10.942653855430274,5.830882352941177,40.11461942135736,88.44215434111366,9.167622325678328,28.871535147836305,22.230831632235407,17.706098115263018,25.932670857435916,20.8,80.0
2021-07-04 09:00:00,9.16,12.58,6.07,41.84,96.26,6.34,29.23,23.88,15.44,25.24,9.78127744982502,11.806137147913692,6.396206909299454,44.71323371550814,100.24297783886018,10.042364169277676,33.33515812416224,26.059625906421306,18.232645899506423,27.35783408020377,22.5,73.0
2021-07-04 10:00:00,10.61,12.21,6.34,41.13,96.57,7.82,31.06,23.82,18.1,25.76,9.77037264214629,11.793122414966417,6.452807710054179,44.010358287705984,100.20679375586346,9.865561989443249,33.32607548697114,26.017191793982565,18.127706842673824,27.199389835560442,22.8,71.0
2021-07-04 11:00:00,10.13,13.05,6.92,41.78,94.67,8.06,29.51,22.15,16.53,26.3,9.327502726015842,11.43916612298391,6.174003713533664,42.343333283497216,94.68075833301457,9.796786458421666,31.56122407472807,24.163228503227057,18.0191464879957,26.622878003297334,23.8,66.0
2021-07-04 12:00:00,9.26,13.05,6.45,41.42,90.33,6.55,26.6,21.41,16.22,25.17,8.886892701656608,11.048574728300247,5.76192881775341,40.63402626638285,90.79743066127067,9.472757091890891,29.84714930930639,23.344033330555025,18.059989184125484,26.12993672364266,23.6,65.0
2021-07-04 13:00:00,8.61,11.28,5.78,38.78,87.31,6.79,28.3,19.91,17.33,25.48,8.709063661905068,10.513344288848463,5.3448529411764705,38.12820590218598,87.14511549451701,8.934526543561955,28.284613449875014,22.312952385683975,17.70239309908154,25.10885176158338,24.1,66.0
2021-07-04 14:00:00,10.61,11.61,5.36,33.82,81.91,7.38,23.81,22.91,17.35,24.9,8.570438847534223,10.184527102774815,4.965475301807689,35.6679449403273,81.4625566053003,8.610363455841807,26.45832978251332,21.05870601344516,17.536774674421373,24.507469734018613,25.2,61.0
2021-07-04 15:00:00,7.85,11.1,5.42,30.79,78.16,7.05,23.37,18.64,18.13,23.67,8.08512547813384,9.993650952310496,4.753396420200804,34.19420014062319,77.91967888663142,8.258144017745545,25.167545139995212,20.078233559075603,17.082300763379575,23.757889864501763,25.4,62.0
2021-07-04 16:00:00,7.82,11.59,5.59,35.06,77.27,6.77,25.21,20.33,14.97,23.51,7.710695008924317,10.093592239544707,4.831031270475184,34.479421844322985,78.12442917746671,8.235618045108096,25.340935030962775,20.314641319536186,17.06154598120375,23.775455688886357,25.5,59.0
2021-07-04 17:00:00,9.49,11.59,6.25,36.09,80.05,5.61,23.81,20.7,14.85,22.54,7.911166729161191,10.551278158332034,5.160487180827686,35.32544991749974,80.54022034252394,8.433666648966462,26.356627582434612,20.75198697282774,16.99239269611826,24.202976989780634,25.3,60.0
2021-07-04 18:00:00,7.25,11.56,6.2,34.81,83.74,6.63,26.71,20.13,15.28,23.67,8.164909015197768,10.953380118462702,5.653382352941176,37.46022539489318,84.62937279225588,8.658483376938996,28.16518888163774,21.411536149394085,16.91137744591737,24.696051185157973,25.6,59.0
2021-07-04 19:00:00,7.25,11.23,5.94,36.27,87.6,8.34,26.94,21.6,15.56,23.2,8.807481841375054,11.511007112307041,6.015588235294118,39.35127669980016,88.18571750944183,9.12096410740984,29.64485930085615,21.91882786176541,17.18907725595423,25.15111771543507,25.4,62.0
2021-07-04 20:00:00,8.69,10.71,5.43,36.58,87.46,7.1771433904881965,26.3,21.46,16.44,23.5,9.165753217514034,11.202807761348348,5.836908961276756,39.430562150812435,89.2299002769857,8.919966433149431,30.09206263658106,22.29086734342535,17.03642973899389,24.869059855750844,22.4,81.0
2021-07-04 21:00:00,9.434182286678912,10.54,4.97,35.06789668126185,80.08,6.477544731365832,25.98,19.927602617751134,14.6,22.02,8.270173980533883,10.051510142445048,5.065583787982677,35.20533579141621,82.35494815551358,8.407351176990192,27.058298531119572,20.41717265302944,16.592801143618768,23.619443148416217,21.8,87.0
2021-07-04 22:00:00,9.179118639479292,9.99,3.95,31.68381577018417,78.01899354360037,6.526204522020233,24.155815955313823,18.505026813815398,15.68,25.04026489948821,7.470671768848063,9.095443775031134,4.262797551190963,31.01353391436992,74.59367344053233,7.558753678557946,24.232310767223463,18.465080128614673,16.735060417323105,22.901150084774514,20.8,91.0
2021-07-04 23:00:00,9.106210217498155,9.8,4.09,31.025120934420208,76.99507951596345,5.856493935097606,23.49794354714009,18.436254936085973,16.15,23.777140285294852,8.367256496910452,8.581490686873734,3.9595230961323864,28.844199047122554,69.24988812930955,7.2194784962724095,22.30047951012944,17.015287497191693,17.21445958771735,22.667418605297765,20.7,89.0
2021-07-05 00:00:00,8.398324458143993,8.85,3.41,29.390526847716963,68.8691228967791,5.974251648318429,21.37236266441913,16.852436160685947,15.02,22.161709681817896,10.37790645822298,8.011348226214558,3.3308695457968733,25.997180081983597,60.7886249268934,6.75864254725151,19.495970962856518,14.455905512024636,16.9741213758735,21.69303165726596,20.4,88.0
2021-07-05 01:00:00,7.76578125756274,8.79,2.57,28.863976477820877,60.424193427640986,5.694130671880487,19.109242809299822,15.421555489209442,15.03,22.422535923127356,5.9240512948407735,7.639204925455503,2.9830010433540473,24.600060133381316,55.883146672579244,6.531754515813842,17.440707505044287,12.750588750086223,16.70303920835411,21.187564996558688,20.2,87.0
2021-07-05 02:00:00,6.860544008099279,8.511511022701391,2.7,27.9321304256853,58.246066542962105,6.063734620836458,17.886743036982814,12.155241528883174,16.488794681625194,24.311571733584028,5.775032107226182,7.620063445079269,2.9180597014925374,24.530736435447135,53.67567564453609,6.358566776432591,16.20577708201182,11.891775889742751,16.60462358434875,20.988304459968415,20.4,84.0
2021-07-05 03:00:00,7.192372052938053,8.704247396993086,2.57,26.810385795015186,57.277287023709526,5.857526013897771,16.965137630792107,11.576954837669463,17.139478415127105,24.735085438530888,6.318230288324751,7.60371569569335,2.8169399405646156,23.72386465858778,53.35610608707916,6.311019552526183,16.000431606634603,11.592679970046628,16.896773274814667,21.415538125106462,20.8,57.14395802508055
2021-07-05 04:00:00,6.78,8.73,2.47,22.263824631654828,58.62,5.912731863968113,17.99263910232046,12.97,15.99,21.41,6.077377509217721,7.693318637788742,2.852537313432836,23.615556944408517,53.723027045669795,6.217112424274251,16.674118311969437,11.598083047413418,16.33368577636734,20.83172803199499,20.7,59.03430151904402
2021-07-05 05:00:00,5.91,9.36,2.86,25.02,59.74,5.842249435171086,19.9,12.56,15.91,22.3,6.5398848334377435,8.07909402272934,3.402089552238806,26.14221060839151,57.24193223783576,6.5639381434999615,18.339605908815887,12.770747417120306,16.840370530863034,21.548573805125727,20.8,79.0
2021-07-05 06:00:00,8.26,10.54,4.29,30.39,76.69,6.956052516084874,24.68,15.9,16.84,25.36,8.220757646379486,9.391642832016817,4.751194029850746,32.971574308405174,72.79595805345059,7.830937501122448,23.733542171408562,17.075508224322533,18.188269248828462,25.394795743394212,21.0,79.0
2021-07-05 07:00:00,10.55,11.19,5.7,42.22,97.66,7.495043645970754,32.74,24.92,20.18,30.71,10.245794626461661,10.781597434209178,5.857941831189693,40.909417068068265,96.88736718418666,9.801166930768753,31.803165436192387,25.044243499884526,20.885332490847137,30.23566495340564,21.1,80.0
2021-07-05 08:00:00,9.61,12.14,6.18,38.12,103.32,8.623493943150198,30.17,25.64,19.6,30.6,10.679832345089864,10.926157215666198,5.851653383433214,40.725135485347224,98.71241248455573,9.470728953001021,32.564884536151006,27.93086303600528,23.042375952403276,32.90231353207614,21.6,75.0
2021-07-05 09:00:00,10.839050222132627,11.91937004212263,5.25,38.72530477626289,93.50575419279606,7.091827202192527,28.98022986942939,25.57,20.95,31.44,10.729861949037874,10.601744439959953,5.517443699621777,40.43697466349797,95.13721372138349,8.916859871922815,31.01291330046202,28.00102195719887,23.193522206265865,32.708768375998396,22.3,71.0
2021-07-05 10:00:00,11.247656522628809,11.254828113265528,4.86,35.59787376904726,88.08411497223405,6.840810246599785,26.81848202750879,25.90969049492473,25.17,33.92428875860694,10.808223567119391,10.168192371499744,5.111116084125316,38.21051205635167,90.31302997575835,8.513315642981365,28.66776448551339,27.28905174864788,23.09866087864843,32.27462760251895,22.8,73.0
2021-07-05 11:00:00,11.16057370784874,11.337207837584575,5.82,36.779788162307256,85.72039731328981,6.772213333412533,26.344872986087296,24.742466460774537,23.67,33.14261737872309,10.529239855495183,9.903010213125746,4.919583250618485,36.876317574948054,86.5287193944461,8.44302088209677,27.038962696758155,25.86591387222644,22.95364242614535,31.438472455400255,23.7,70.0
2021-07-05 12:00:00,9.92,10.78,5.88,30.66,93.52,4.22,23.42,25.85,23.52,28.27,10.460468545546878,9.787301191073587,4.784424448066555,36.56631505587184,86.41318860270391,8.289093661515498,26.58268463871465,25.79555795299103,22.14936250896629,30.49724725749312,24.2,67.0
2021-07-05 13:00:00,12.35,10.59,4.58,37.59,85.84,7.18,24.98,24.85,20.11,29.37,10.566477527443844,9.820173157698713,4.638797985054142,36.95113322769513,86.03585107757958,8.591266118742942,26.806258590373776,25.865250495311468,23.069610333363688,31.307202668847562,26.3,53.0
2021-07-05 14:00:00,12.55,10.38,4.19,36.97,82.86,4.86,23.56,24.38,21.46,31.22,10.5071042769299,9.56409909430983,4.386517622212963,35.261626616218216,82.36585353523654,8.296325593123663,25.418288561468565,24.471096459704217,23.477260112277364,31.079126464976877,27.4,46.0
2021-07-05 15:00:00,12.08,10.23,4.26,35.41,80.12,5.39,22.34,22.81,22.38,29.06,10.112355459846594,9.571777690177202,4.35797762946653,33.81587099501565,79.10040251181303,8.255908284728134,24.225355796321892,22.88066408025822,22.951066297025612,30.19778966501507,26.0,59.0
2021-07-05 16:00:00,10.41,10.32,4.33,32.06,79.04,5.24,24.36,23.69,22.91,33.09,9.345880383894919,9.656268656716419,4.356423554446763,33.830533120546,78.18611940298509,7.9833707470249635,23.959556949836333,22.659451599251543,22.21975308448669,29.628307138745694,26.0,62.0
